SG_UF,Município,SG_PARTIDO,NM_CANDIDATO,porte_municipio,votos_nominais,NR_IDADE_DATA_POSSE,DS_GENERO,DS_COR_RACA,eleito,percentual,ano
CE,Barro,PT,MARIA LUZIA DE FIGUEIREDO LIMA,Pequeno,9,68,Feminino,Branca,Não,0.02535211267605634,2020
CE,Choró,PT,FRANCISCO CLAUDEMIR NUNES JORGE,Pequeno,9,49,Masculino,Negra,Não,0.06976744186046512,2020
CE,Iguatu,PT,FERNANDO GOMES DE ANDRADE,Médio,9,32,Masculino,Negra,Não,0.005160550458715597,2020
CE,Iguatu,PT,RAIMUNDA HELENA SILVA DE SOUSA,Médio,9,66,Feminino,Negra,Não,0.005160550458715597,2020
CE,Irauçuba,PT,ADERBALDO SILVA SOUSA,Pequeno,9,56,Masculino,Negra,Não,0.012080536912751677,2020
CE,Jaguaribe,PT,CARLOS OSVALDINO MIRANDA DA SILVA,Pequeno,9,37,Masculino,Negra,Não,0.006559766763848397,2020
CE,Lavras da Mangabeira,PT,CICERO JOSE LIMA DE LAVOR,Pequeno,9,48,Masculino,Branca,Não,0.003100241129865656,2020
CE,Milagres,PT,ELZA GONÇALVES,Pequeno,9,50,Feminino,Negra,Não,0.061224489795918366,2020
CE,Paraipaba,PT,ANTONIA SOLANGE BATISTA DE SOUSA,Pequeno,9,45,Feminino,Negra,Não,0.08411214953271028,2020
CE,Russas,PT,YARLE MARIA LIMA SOUSA,Médio,9,21,Feminino,Negra,Não,0.002031144211238998,2020
CE,Saboeiro,PT,MARIA TERTO DE OLIVEIRA,Pequeno,9,56,Feminino,Negra,Não,0.018255578093306288,2020
CE,Tamboril,PT,ANTONIA ELONEIDE MORENO RIBEIRO OLIVEIRA,Pequeno,9,31,Feminino,Negra,Não,0.002723970944309927,2020
CE,Trairi,PT,MARIA AURINEIDE MARTINS,Médio,9,53,Feminino,Branca,Não,0.0033682634730538923,2020
CE,Umirim,PT,FRANCISCO JOSÉ DA COSTA,Pequeno,9,38,Masculino,Negra,Não,0.007860262008733625,2020
CE,Varjota,PT,WANDERLEY HOLANDA PERDIGÃO,Pequeno,9,49,Masculino,Branca,Não,0.004766949152542373,2020
ES,Governador Lindenberg,PT,NEILSON MARIANE MARINOTI,Pequeno,9,40,Masculino,Negra,Não,0.025423728813559324,2020
ES,Jerônimo Monteiro,PT,EUSTAQUIO RODRIGUES DA SILVA,Pequeno,9,46,Masculino,Branca,Não,0.032490974729241874,2020
ES,Viana,PT,GEDEAO PIEDADE,Médio,9,48,Masculino,Negra,Não,0.0049586776859504135,2020
GO,Aparecida do Rio Doce,PT,IVANA ALVES GUIMARAES FRANCO,Pequeno,9,58,Feminino,Branca,Não,0.05521472392638037,2020
GO,Aragarças,PT,JÉSSICA DE JESUS SILVA,Pequeno,9,27,Feminino,Negra,Não,0.01507537688442211,2020
GO,Aragarças,PT,JOÃO BATISTA DE OLIVEIRA SILVA,Pequeno,9,26,Masculino,Negra,Não,0.01507537688442211,2020
GO,Caldas Novas,PT,ALCIONE IZABEL DE JESUS SOUSA,Médio,9,56,Feminino,Negra,Não,0.02313624678663239,2020
GO,Crixás,PT,PAULA MAISA ALMEIDA PIMENTEL,Pequeno,9,29,Feminino,Branca,Não,0.014285714285714285,2020
GO,Flores de Goiás,PT,AIRTON LIMA PEREIRA,Pequeno,9,42,Masculino,Negra,Não,0.058823529411764705,2020
GO,Formosa,PT,DOUGLAS ROCHA DAS NEVES,Médio,9,34,Masculino,Negra,Não,0.003870967741935484,2020
GO,Indiara,PT,GELSON DO ESPIRITO SANTO,Pequeno,9,47,Masculino,Negra,Não,0.028662420382165606,2020
GO,Nova Aurora,PT,REGINALDO RODRIGUES DE SOUZA,Pequeno,9,46,Masculino,Negra,Não,0.046632124352331605,2020
GO,Nova Glória,PT,OSMAR BARCELAR SANTANA,Pequeno,9,66,Masculino,Negra,Não,0.09473684210526316,2020
GO,Piracanjuba,PT,WALLINGTON TRINDADE DA SILVA,Pequeno,9,33,Masculino,Negra,Não,0.019230769230769232,2020
GO,Rialma,PT,LUIZ SEVERO DE LIMA,Pequeno,9,53,Masculino,Branca,Não,0.04712041884816754,2020
GO,Rialma,PT,LUIZA MARIA DOS SANTOS,Pequeno,9,50,Feminino,Negra,Não,0.04712041884816754,2020
GO,Uruaçu,PT,NATALICIA ALVES CARDOSO,Pequeno,9,44,Feminino,Negra,Não,0.011673151750972763,2020
MA,Água Doce do Maranhão,PT,FRANCISCO FERREIRA ROZA,Pequeno,9,55,Masculino,Negra,Não,0.011984021304926764,2020
MA,Alto Alegre do Maranhão,PT,FRANCISCO ALVES SOUSA,Pequeno,9,78,Masculino,Negra,Não,0.014354066985645933,2020
MA,Alto Alegre do Pindaré,PT,LIGIA DA CONCEICAO,Pequeno,9,50,Feminino,Negra,Não,0.002778635381290522,2020
MA,Bacabeira,PT,RAIMUNDO CORREA,Pequeno,9,60,Masculino,Branca,Não,0.24324324324324326,2020
MA,Barão de Grajaú,PT,CARLOS ALBERTO DIAS FERREIRA,Pequeno,9,60,Masculino,Negra,Não,0.01507537688442211,2020
MA,Caxias,PT,LEIDEANA MARIA BRAZ DA SILVA,Médio,9,37,Feminino,Negra,Não,0.0022900763358778627,2020
MA,Graça Aranha,PT,ADRIANA COSTA SOARES LIMA,Pequeno,9,44,Feminino,Negra,Não,0.004810261892036344,2020
MA,Itinga do Maranhão,PT,JOSE WILSON SOUSA LIMA,Pequeno,9,42,Masculino,Negra,Não,0.006632277081798084,2020
MA,Matinha,PT,LEILIANE GALVÃO RIBEIRO,Pequeno,9,31,Feminino,Negra,Não,0.005260081823495032,2020
MA,Olinda Nova do Maranhão,PT,MARIA DE JESUS ARAUJO SOUZA,Pequeno,9,46,Feminino,Negra,Não,0.009814612868047983,2020
MA,Paço do Lumiar,PT,LOURDESNEY SILVA LIMA BARBOSA,Médio,9,45,Feminino,Branca,Não,0.01337295690936107,2020
MA,Paulino Neves,PT,IVALDO DAMASCENO ARAUJO,Pequeno,9,32,Masculino,Sem informação,Não,0.006254343293954135,2020
MA,Paulino Neves,PT,MARIA CRISTINA TEIXEIRA CABRAL,Pequeno,9,52,Feminino,Negra,Não,0.006254343293954135,2020
MA,Pedreiras,PT,DANIEL NERES DA SILVA,Pequeno,9,42,Masculino,Branca,Não,0.014900662251655629,2020
MA,Presidente Médici,PT,MARIA DO LIVRAMENTO COSTA POMPILIO,Pequeno,9,44,Feminino,Negra,Não,0.027950310559006212,2020
MA,Primeira Cruz,PT,ALEIDA MARIA AGUIAR DE HOLANDA,Pequeno,9,NA,NA,Sem informação,Não,0.015100671140939598,2020
MA,Santa Luzia do Paruá,PT,MARIA JOSÉ DE RIBAMAR COSTA DOS SANTOS,Pequeno,9,27,Feminino,Negra,Não,0.0064794816414686825,2020
MA,São Domingos do Maranhão,PT,MARIA EURISMAR ROCHA DA SILVA,Pequeno,9,60,Feminino,Sem informação,Não,0.010804321728691477,2020
MA,Zé Doca,PT,EDNAÍZA BARBOSA SOUSA,Médio,9,39,Feminino,Negra,Não,0.008450704225352112,2020
MA,Zé Doca,PT,MARIA RAIMUNDA COSTA ALVES,Médio,9,37,Feminino,Negra,Não,0.008450704225352112,2020
MG,Alvarenga,PT,MARIA DAS GRAÇAS SOUSA,Pequeno,9,43,Feminino,Negra,Não,0.01060070671378092,2020
MG,Brasilândia de Minas,PT,SANDRO EUSTAQUIO CARVALHO,Pequeno,9,51,Masculino,Negra,Não,0.04,2020
MG,Brasília de Minas,PT,THIAGO YUGI BOTELHO KIMURA,Pequeno,9,37,Masculino,Negra,Não,0.005802707930367505,2020
MG,Brumadinho,PT,MAURÍCIO MARIANO DA CRUZ,Pequeno,9,57,Masculino,Negra,Não,0.008964143426294821,2020
MG,Caetanópolis,PT,ALAN RAMOS DE OLIVEIRA,Pequeno,9,40,Masculino,Negra,Não,0.030405405405405407,2020
MG,Canaã,PT,SIMÔNIA ELIAS,Pequeno,9,30,Feminino,Branca,Não,0.014563106796116505,2020
MG,Canápolis,PT,ÉDER ASSIS DE SIQUEIRA,Pequeno,9,35,Masculino,Branca,Não,0.014492753623188406,2020
MG,Capela Nova,PT,ALESSE VANESSA DE CASTRO,Pequeno,9,31,Feminino,Branca,Não,0.12162162162162163,2020
MG,Capitão Enéas,PT,PATRICIA GABRIELA GONÇALVES FREITAS,Pequeno,9,33,Feminino,Negra,Não,0.008115419296663661,2020
MG,Congonhas,PT,SILMAR JOSÉ DA SILVA,Médio,9,57,Masculino,Branca,Não,0.00680786686838124,2020
MG,Dionísio,PT,MARINEZ MALTA DE ABREU JULITO,Pequeno,9,43,Feminino,Branca,Não,0.06428571428571428,2020
MG,Engenheiro Navarro,PT,MARIA ELIANE ALVES DOS SANTOS,Pequeno,9,38,Feminino,Negra,Não,0.012893982808022923,2020
MG,Felisburgo,PT,CLEUNICE BARBOSA BATISTA PEREIRA,Pequeno,9,53,Feminino,Negra,Não,0.015228426395939087,2020
MG,Franciscópolis,PT,ANTONIO FELIPE MACENA DE SOUZA,Pequeno,9,64,Masculino,Negra,Não,0.01764705882352941,2020
MG,Guanhães,PT,FLAVIO EPIFANIO LACERDA,Pequeno,9,57,Masculino,Branca,Não,0.006306937631394534,2020
MG,Icaraí de Minas,PT,SILVIA ROCHA DE JESUS MENDES,Pequeno,9,27,Feminino,Negra,Não,0.004744333157617291,2020
MG,Igaratinga,PT,ANA CRISTINA JESUS SILVA,Pequeno,9,39,Feminino,Negra,Não,0.011538461538461539,2020
MG,Igaratinga,PT,DILERMANO JOSE DE OLIVEIRA,Pequeno,9,52,Masculino,Negra,Não,0.011538461538461539,2020
MG,Iguatama,PT,HANNELLY GABRIELA GONCALVES,Pequeno,9,31,Feminino,Branca,Não,0.05263157894736842,2020
MG,Itabirito,PT,MOISÉS APARECIDO SIQUEIRA,Médio,9,57,Masculino,Branca,Não,0.009287925696594427,2020
MG,Itacambira,PT,MARIA DO ROSÁRIO DOS SANTOS,Pequeno,9,63,Feminino,Negra,Não,0.007211538461538462,2020
MG,Itaguara,PT,ALEXSANDRO DOS SANTOS,Pequeno,9,39,Masculino,Negra,Não,0.0410958904109589,2020
MG,Joaíma,PT,LUTERCIA RAMALHO DOS SANTOS,Pequeno,9,51,Feminino,Branca,Não,0.018711018711018712,2020
MG,Josenópolis,PT,ALAETE BARBOSA DA SILVA,Pequeno,9,44,Feminino,Negra,Não,0.010452961672473868,2020
MG,Lagoa Santa,PT,RAYRA KAMILA DE OLIVEIRA BASTOS,Médio,9,20,Feminino,Negra,Não,0.028846153846153848,2020
MG,Manhuaçu,PT,WALDIR DOMINGOS DA SILVA,Médio,9,69,Masculino,Branca,Não,0.00456158134820071,2020
MG,Manhumirim,PT,JULIO CESAR DE AZEVEDO,Pequeno,9,51,Masculino,Negra,Não,0.008678881388621022,2020
MG,Materlândia,PT,ANA CLÉIA GALVÃO LEITE,Pequeno,9,43,Feminino,Negra,Não,0.046153846153846156,2020
MG,Mesquita,PT,MICHELE SANTANA DA SILVA,Pequeno,9,18,Feminino,Negra,Não,0.012482662968099861,2020
MG,Muriaé,PT,EDMAR JOSE GONÇALVES,Médio,9,47,Masculino,Branca,Não,0.003911342894393742,2020
MG,Nanuque,PT,JOB WENDER RIBEIRO DE PAULA,Pequeno,9,49,Masculino,Negra,Não,0.0070202808112324495,2020
MG,Natércia,PT,LUCIA LUZIA DOS REIS,Pequeno,9,38,Feminino,Branca,Não,0.017475728155339806,2020
MG,Nova Lima,PT,GILVAN FERNANDO DE OLIVEIRA,Médio,9,34,Masculino,Branca,Não,0.0028635062042634426,2020
MG,Nova Lima,PT,RAFAEL VICENTE CORREA LUCAS,Médio,9,32,Masculino,Negra,Não,0.0028635062042634426,2020
MG,Oliveira,PT,ALBERTO DE OLIVEIRA,Pequeno,9,51,Masculino,Negra,Não,0.023746701846965697,2020
MG,Oliveira,PT,EDMAR DA SILVA,Pequeno,9,49,Masculino,Negra,Não,0.023746701846965697,2020
MG,Oliveira,PT,MARCELO DE SOUSA ALVES,Pequeno,9,42,Masculino,Branca,Não,0.023746701846965697,2020
MG,Paraisópolis,PT,RAFAELA APARECIDA DA FONSECA,Pequeno,9,31,Feminino,Negra,Não,0.0076726342710997444,2020
MG,Pedras de Maria da Cruz,PT,LUIZ GONZAGA DE OLIVEIRA JUNIOR,Pequeno,9,26,Masculino,Negra,Não,0.019955654101995565,2020
MG,Periquito,PT,SEBASTIÃO ARAÚJO DA SILVA,Pequeno,9,67,Masculino,Negra,Não,0.017077798861480076,2020
MG,Poté,PT,JOSÉ NATALINO GONÇALVES DE SOUZA,Pequeno,9,52,Masculino,Negra,Não,0.015901060070671377,2020
MG,Recreio,PT,ADRIANA DA SILVA ROCHA,Pequeno,9,48,Feminino,Negra,Não,0.012987012987012988,2020
MG,Ressaquinha,PT,ALEXANDRE JOSE DE OLIVEIRA,Pequeno,9,45,Masculino,Branca,Não,0.02459016393442623,2020
MG,Rio Espera,PT,NILSA MARIA DE ASSIS,Pequeno,9,60,Feminino,Branca,Não,0.018,2020
MG,Rio Piracicaba,PT,GERALDO ROSÁRIO PERDIGÃO CHAVES,Pequeno,9,66,Masculino,Negra,Não,0.06382978723404255,2020
MG,Rio Piracicaba,PT,JAILTON GUILHERME PEREIRA DIAS,Pequeno,9,33,Masculino,Negra,Não,0.06382978723404255,2020
MG,Santa Bárbara do Monte Verde,PT,LAURA REIS DE OLIVEIRA SILVA,Pequeno,9,60,Feminino,Branca,Não,0.017964071856287425,2020
MG,Santa Rita do Itueto,PT,JOAQUIM CARLOS NETO,Pequeno,9,46,Masculino,Negra,Não,0.0989010989010989,2020
MG,Santana do Manhuaçu,PT,ROSILAINE GOMES DOS SANTOS,Pequeno,9,37,Feminino,Negra,Não,0.019867549668874173,2020
MG,Santana do Paraíso,PT,MARIA LILIANE DE MANACES MELO DIAS,Pequeno,9,47,Feminino,Branca,Não,0.016885553470919325,2020
MG,Santo Antônio do Itambé,PT,JOSE RENATO DE JESUS BRITO,Pequeno,9,36,Masculino,Negra,Não,0.00933609958506224,2020
MG,Santo Antônio do Itambé,PT,MARIA APARECIDA DOS SANTOS GOMES,Pequeno,9,49,Feminino,Negra,Não,0.00933609958506224,2020
MG,Santo Antônio do Retiro,PT,GRASILANNE SILVA SOUZA,Pequeno,9,18,Feminino,Negra,Não,0.008771929824561403,2020
MG,São Domingos do Prata,PT,REGINALDO ESTEVAO DOS SANTOS,Pequeno,9,44,Masculino,Negra,Não,0.014285714285714285,2020
MG,São Francisco de Paula,PT,CHEILA DE FATIMA SILVA,Pequeno,9,36,Feminino,Negra,Não,0.011097410604192354,2020
MG,São Francisco de Paula,PT,CLÁUDIA OLIVEIRA ALMEIDA SILVA,Pequeno,9,39,Feminino,Negra,Não,0.011097410604192354,2020
MG,São Geraldo,PT,CARLA SALLES VIEIRA RODRIGUES,Pequeno,9,36,Feminino,Branca,Não,0.0084985835694051,2020
MG,São João do Paraíso,PT,JÉSSICA VITORINO DA COSTA,Pequeno,9,19,Feminino,Branca,Não,0.010739856801909307,2020
MG,São João do Paraíso,PT,MARTES ANTONIO SOARES DE BRITO,Pequeno,9,53,Masculino,Negra,Não,0.010739856801909307,2020
MG,Senhora dos Remédios,PT,MARIA DO CARMO ROCHA,Pequeno,9,65,Feminino,Branca,Não,0.010416666666666666,2020
MG,Vermelho Novo,PT,CRISPIM OSCAR GUEDES,Pequeno,9,38,Masculino,Branca,Não,0.01308139534883721,2020
MS,Aquidauana,PT,CHRISLEINE VALDEZ ROMERO,Pequeno,9,30,Feminino,Negra,Não,0.007240547063555913,2020
MS,Aquidauana,PT,CLENIR APARECIDA MOLINA,Pequeno,9,51,Feminino,Branca,Não,0.007240547063555913,2020
MS,Glória de Dourados,PT,IRACI FRANCISCA TRINDADE,Pequeno,9,51,Feminino,Negra,Não,0.009793253536452665,2020
MS,Glória de Dourados,PT,MARIA DO SOCORRO MARCELINO DA SILVA,Pequeno,9,64,Feminino,Negra,Não,0.009793253536452665,2020
MS,Glória de Dourados,PT,SANDRO CRISANTO DOS SANTOS,Pequeno,9,44,Masculino,Branca,Não,0.009793253536452665,2020
MS,Itaquiraí,PT,CRISTIANE EVANGELISTA DE SOUZA,Pequeno,9,37,Feminino,Negra,Não,0.006928406466512702,2020
MS,Maracaju,PT,NEUZA SANTURIÃO DE JESUS,Pequeno,9,55,Feminino,Negra,Não,0.012534818941504178,2020
MS,Paranhos,PT,MAURINA DA SILVA,Pequeno,9,44,Feminino,Negra,Não,0.03543307086614173,2020
MS,Três Lagoas,PT,ROSIMEIRE MARTIN PEREIRA,Médio,9,48,Feminino,Branca,Não,0.009307135470527405,2020
MT,Campinápolis,PT,LINDAURA  RENIRA,Pequeno,9,39,Feminino,Indígena,Não,0.06923076923076923,2020
MT,Nova Ubiratã,PT,VALDOMIRO MACHADO VITORINO,Pequeno,9,58,Masculino,Negra,Não,0.04390243902439024,2020
MT,Novo Santo Antônio,PT,PEDRO TEIXEIRA NOLETO,Pequeno,9,47,Masculino,Branca,Não,1,2020
MT,Porto Esperidião,PT,DARCY PINTO DE MIRANDA NEPOMUCENO,Pequeno,9,74,Feminino,Negra,Não,0.05263157894736842,2020
MT,São José do Rio Claro,PT,NATALÍCIO SANTANA DA SILVA,Pequeno,9,64,Masculino,Negra,Não,0.10588235294117647,2020
PA,Baião,PT,MARCIRIO BARBOSA MENDES,Pequeno,9,43,Masculino,Negra,Não,0.003289473684210526,2020
PA,Bom Jesus do Tocantins,PT,ANTONINO MARQUES,Pequeno,9,70,Masculino,Negra,Não,0.036,2020
PA,Cachoeira do Piriá,PT,ANTONIO COSTA DA SILVA,Pequeno,9,36,Masculino,Negra,Não,0.0070921985815602835,2020
PA,Marabá,PT,MARIA DO SOCORRO DA CONCEIÇÃO OLIVEIRA,Médio,9,47,Feminino,Negra,Não,0.0011633919338159256,2020
PA,Marapanim,PT,MARIA MADALENA COSTA DOS SANTOS,Pequeno,9,55,Feminino,Branca,Não,0.03308823529411765,2020
PA,Oriximiná,PT,LUCIANO DE JESUS FRANZOTE,Médio,9,51,Masculino,Branca,Não,0.009137055837563452,2020
PA,Oriximiná,PT,OSCAR SEIXAS PEDROSA,Médio,9,67,Masculino,Negra,Não,0.009137055837563452,2020
PA,Portel,PT,JARETE FERNANDES DE MORAES,Médio,9,39,Feminino,Negra,Não,0.008211678832116789,2020
PA,Portel,PT,JOAQUIM DUARTE DE SOUZA,Médio,9,62,Masculino,Negra,Não,0.008211678832116789,2020
PA,Salinópolis,PT,ZACARIAS PRIST TEIXEIRA,Pequeno,9,59,Masculino,Negra,Não,0.03180212014134275,2020
PA,Santa Maria do Pará,PT,ELIETE FERREIRA DA SILVA LIMA,Pequeno,9,59,Feminino,Negra,Não,0.006044325050369375,2020
PA,São João do Araguaia,PT,DENIVALDO AVELINO DE SOUZA,Pequeno,9,49,Masculino,Negra,Não,0.01066350710900474,2020
PA,Terra Santa,PT,JOCIVANE MACIEL COSTA,Pequeno,9,34,Feminino,Negra,Não,0.45,2020
PA,Tucuruí,PT,EDIMILSON DA SILVA BAIA,Médio,9,44,Masculino,Negra,Não,0.013761467889908258,2020
PA,Xinguara,PT,SALVADOR JOSE DA SILVA,Pequeno,9,70,Masculino,Branca,Não,0.012328767123287671,2020
PB,Areia,PT,JOSE ADERALDO TRAJANO DOS SANTOS,Pequeno,9,48,Masculino,Branca,Não,0.19148936170212766,2020
PB,Cruz do Espírito Santo,PT,GILSON JOSE DE SANTANA,Pequeno,9,45,Masculino,Negra,Não,0.025139664804469275,2020
PB,Guarabira,PT,ADILSON SERAFIM DA CONCEIÇÃO,Médio,9,54,Masculino,Negra,Não,0.0297029702970297,2020
PB,Jacaraú,PT,FELIPE PIRES DA SILVA,Pequeno,9,25,Masculino,Branca,Não,0.005689001264222503,2020
PB,São José dos Cordeiros,PT,JUDICELI RENALI DE ANDRADE CUSTODIO,Pequeno,9,24,Feminino,Negra,Não,0.055900621118012424,2020
PB,Serra Branca,PT,MANOEL GALDINO NETO,Pequeno,9,67,Masculino,Negra,Não,0.0076465590484282074,2020
PB,Umbuzeiro,PT,JOSÉ EDILSON VICENTE DA SILVA,Pequeno,9,41,Masculino,Branca,Não,0.014285714285714285,2020
PE,Angelim,PT,MARCONE PEREIRA DOMINGOS,Pequeno,9,50,Masculino,Branca,Não,0.005284791544333529,2020
PE,Igarassu,PT,EVANIA NEVES DE ARAUJO,Médio,9,50,Feminino,Negra,Não,0.002095947834187238,2020
PE,Ipubi,PT,EDVALDO RUFINO DE OLIVEIRA,Pequeno,9,47,Masculino,Indígena,Não,0.4090909090909091,2020
PE,Lagoa do Carro,PT,MARCELA CARLA DOS SANTOS SILVA,Pequeno,9,36,Feminino,Branca,Não,0.007444168734491315,2020
PE,Manari,PT,MARIA JOSÉ DE BRITO PEREIRA,Pequeno,9,56,Feminino,Negra,Não,0.007874015748031496,2020
PE,Pesqueira,PT,INALDA BEZERRA,Médio,9,55,Feminino,Negra,Não,0.08035714285714286,2020
PE,Tabira,PT,CARLOS ROBERTO DOS SANTOS DE LIMA,Pequeno,9,42,Masculino,Branca,Não,0.0028763183125599234,2020
PE,Tabira,PT,ROSIVAN FRANCISCO DE SOUZA,Pequeno,9,30,Masculino,Negra,Não,0.0028763183125599234,2020
PE,Timbaúba,PT,ALESSANDRO FAUSTINO DE SOUZA,Médio,9,49,Masculino,Negra,Não,0.10843373493975904,2020
PE,Timbaúba,PT,JOAO PEREIRA XAVIER,Médio,9,61,Masculino,Branca,Não,0.10843373493975904,2020
PI,Antônio Almeida,PT,RAIMUNDO JOSE DOS SANTOS,Pequeno,9,71,Masculino,Negra,Não,0.018072289156626505,2020
PI,Batalha,PT,MARIA DO SOCORRO ARAUJO LUSTOSA,Pequeno,9,56,Feminino,Negra,Não,0.004199720018665422,2020
PI,Boa Hora,PT,MARCOS VINICIUS DOS SANTOS,Pequeno,9,26,Masculino,Negra,Não,0.008122743682310469,2020
PI,Bom Princípio do Piauí,PT,ANTONIA RABELO DE PINHO,Pequeno,9,53,Feminino,Negra,Não,0.017077798861480076,2020
PI,Bom Princípio do Piauí,PT,FRANCISCO DAS CHAGAS MARQUES DE MIRANDA FILHO,Pequeno,9,34,Masculino,Negra,Não,0.017077798861480076,2020
PI,Campo Maior,PT,ERICA JULIANNE OLIVEIRA FERNANDES,Pequeno,9,25,Feminino,Negra,Não,0.0032691609153650564,2020
PI,Canavieira,PT,ESPEDITO PEREIRA DOS SANTOS,Pequeno,9,64,Masculino,Negra,Não,0.008991008991008992,2020
PI,Cocal,PT,ANA NADJA MARIA DA SILVA,Pequeno,9,63,Feminino,Negra,Não,0.002502780867630701,2020
PI,Jatobá do Piauí,PT,CLEBER SOUSA DE CARVALHO,Pequeno,9,41,Masculino,Negra,Não,0.010101010101010102,2020
PI,Jatobá do Piauí,PT,MARIA DO ROSÁRIO RIBEIRO DO CARMO,Pequeno,9,50,Feminino,Negra,Não,0.010101010101010102,2020
PI,Jatobá do Piauí,PT,THALIA BANDEIRA MORAES,Pequeno,9,23,Feminino,Negra,Não,0.010101010101010102,2020
PI,Lagoa Alegre,PT,CINTIA GONÇALVES CARDOSO,Pequeno,9,33,Feminino,Negra,Não,0.00774526678141136,2020
PI,Morro do Chapéu do Piauí,PT,FRANCISCO DE ASSIS BRAGA ALENCAR,Pequeno,9,32,Masculino,Branca,Não,0.013235294117647059,2020
PI,Piracuruca,PT,ANTONIA JAMACY DE CARVALHO SILVA,Pequeno,9,NA,NA,Sem informação,Não,0.009424083769633508,2020
PI,Redenção do Gurguéia,PT,MARIA SALVADORA XAVIER DOS SANTOS,Pequeno,9,57,Feminino,Negra,Não,0.022277227722772276,2020
PI,São João da Varjota,PT,BENEDITO VIEIRA DA SILVA,Pequeno,9,51,Masculino,Branca,Não,0.010477299185098952,2020
PI,São José do Peixe,PT,FRANCISCA MOTA DA SILVA,Pequeno,9,44,Feminino,Sem informação,Não,0.010752688172043012,2020
PI,União,PT,MANOEL ALEXANDRE LEAL LEITE CAPUCHU,Pequeno,9,26,Masculino,Negra,Não,0.0016195789094835343,2020
PR,Almirante Tamandaré,PT,VALDIR DE SOUZA GONÇALVES,Médio,9,50,Masculino,Branca,Não,0.015957446808510637,2020
PR,Assis Chateaubriand,PT,ANTONIO AZEVEDO DOS ANJOS,Pequeno,9,63,Masculino,Branca,Não,0.00718849840255591,2020
PR,Boa Esperança do Iguaçu,PT,ROSIMERI APARECIDA ZEFERINO,Pequeno,9,49,Feminino,Branca,Não,0.019522776572668113,2020
PR,Fazenda Rio Grande,PT,JULIANA ANGELICA PIRES BARDDAL,Médio,9,40,Feminino,Branca,Não,0.018072289156626505,2020
PR,Ivaí,PT,OLIVIA FERREIRA MACENO,Pequeno,9,54,Feminino,Negra,Não,0.010625737898465172,2020
PR,Japurá,PT,ANTONIO FERREIRA DO CARMO,Pequeno,9,55,Masculino,Branca,Não,0.025936599423631124,2020
PR,Lindoeste,PT,SILVANO DE OLIVEIRA,Pequeno,9,37,Masculino,Branca,Não,0.029508196721311476,2020
PR,Mandaguaçu,PT,ELIANE APARECIDA AZARIAS DE FARIAS,Pequeno,9,43,Feminino,Negra,Não,0.01079136690647482,2020
PR,Mandaguari,PT,MARIA DO CARMO DE CAMPOS,Pequeno,9,55,Feminino,Branca,Não,0.008,2020
PR,Nova Cantu,PT,EVANI GORETE JORA DE MORAES DE VARGAS,Pequeno,9,42,Feminino,Branca,Não,0.07758620689655173,2020
PR,Nova Esperança,PT,PAULO RENATO FERNANDES,Pequeno,9,26,Masculino,Negra,Não,0.030612244897959183,2020
PR,Nova Laranjeiras,PT,ROSA DA FONSECA DOS SANTOS,Pequeno,9,60,Feminino,Branca,Não,0.013996889580093312,2020
PR,Ourizona,PT,ANA CLARA BASSO DA SILVA,Pequeno,9,47,Feminino,Branca,Não,0.011842105263157895,2020
PR,Ourizona,PT,JOSE AUGUSTO RODRIGUES,Pequeno,9,56,Masculino,Negra,Não,0.011842105263157895,2020
PR,Pinhal de São Bento,PT,MARLI TERESINHA FERNANDES DE LIMA,Pequeno,9,47,Feminino,Branca,Não,0.04285714285714286,2020
PR,Planaltina do Paraná,PT,HERMINDA GRUMIKER,Pequeno,9,63,Feminino,Branca,Não,0.03488372093023256,2020
PR,Ramilândia,PT,CLEUZA TEREZINHA VIEIRA,Pequeno,9,45,Feminino,Branca,Não,0.04568527918781726,2020
PR,Ramilândia,PT,EDUARDO DA SILVA,Pequeno,9,41,Masculino,Branca,Não,0.04568527918781726,2020
PR,Ramilândia,PT,VITOR MANOEL GABRIEL FERREIRA,Pequeno,9,19,Masculino,Branca,Não,0.04568527918781726,2020
PR,Reserva do Iguaçu,PT,ALVENI PÉRES,Pequeno,9,71,Masculino,Branca,Não,0.03765690376569038,2020
PR,Ribeirão do Pinhal,PT,MARIA APARECIDA DA CRUZ RIBEIRO,Pequeno,9,50,Feminino,Branca,Não,0.0200445434298441,2020
PR,São Carlos do Ivaí,PT,RAUL CORREA DA SILVA,Pequeno,9,66,Masculino,Branca,Não,0.034220532319391636,2020
PR,Telêmaco Borba,PT,JOSE SEBASTIÃO BISPO NUNES,Médio,9,65,Masculino,Branca,Não,0.046875,2020
PR,Tijucas do Sul,PT,EZEQUIEL FERRAZ DE CAMPOS,Pequeno,9,56,Masculino,Negra,Não,0.017208413001912046,2020
PR,Umuarama,PT,ANILSON ADRIANO PERES DE SOUZA,Médio,9,41,Masculino,Branca,Não,0.004117108874656907,2020
RJ,Araruama,PT,EUNICE LOPES DOS SANTOS,Médio,9,70,Feminino,Branca,Não,0.002801992528019925,2020
RJ,Cachoeiras de Macacu,PT,GILVANEA ABREU BUSQUET,Médio,9,68,Feminino,Branca,Não,0.04433497536945813,2020
