SG_UF,Município,SG_PARTIDO,NM_CANDIDATO,porte_municipio,votos_nominais,NR_IDADE_DATA_POSSE,DS_GENERO,DS_COR_RACA,eleito,percentual,ano
RS,Bento Gonçalves,PT,VANESSA FRONZA LUNELLI,Médio,510,27,Feminino,Branca,Não,0.26424870466321243,2016
RS,Três Passos,PT,MARLI FRANKE,Pequeno,510,56,Feminino,Branca,Sim,0.4561717352415027,2016
SP,São José do Rio Preto,PT,RICARDO ALEXANDRE GALHARDO,Grande,510,38,Masculino,Branca,Não,0.04954823666569513,2016
BA,Pau Brasil,PT,GERSON DE SOUSA MELLO,Pequeno,509,54,Masculino,Negra,Sim,0.6410579345088161,2016
PA,Gurupá,PT,JOAO SILVA DE SOUZA,Pequeno,509,48,Masculino,Negra,Não,0.13741900647948163,2016
BA,Campo Alegre de Lourdes,PT,RAIMUNDO NONATO DIAS,Pequeno,508,56,Masculino,Branca,Não,0.20063191153238547,2016
CE,Varjota,PT,FRANCISCO ROBERTO LIRA DE FARIAS,Pequeno,508,44,Masculino,Negra,Sim,0.7165021156558533,2016
MG,Patos de Minas,PT,JOSE MARIA DE SOUSA,Médio,508,56,Masculino,Branca,Não,0.11524500907441017,2016
MG,Poté,PT,GERALDO PEREIRA DE JESUS,Pequeno,508,66,Masculino,Negra,Sim,0.36838288614938364,2016
MS,Fátima do Sul,PT,ERMESON CLEBER MENDES,Pequeno,508,44,Masculino,Branca,Sim,0.97131931166348,2016
PA,Tomé-Açu,PT,CHARLES SARAIVA HESPANHOL,Médio,508,37,Masculino,Branca,Sim,0.1397139713971397,2016
BA,Jitaúna,PT,RUBIA CRISTINA LIMA NOBREGA ROCHA,Pequeno,507,45,Feminino,Branca,Sim,0.5292275574112735,2016
BA,Tremedal,PT,MARIA MÔNICA PEREIRA FERRAZ,Pequeno,507,33,Feminino,Negra,Sim,1,2016
RN,Canguaretama,PT,PAULO RICARDO LACERDA MEDEIROS,Pequeno,507,49,Masculino,Branca,Sim,0.2749457700650759,2016
RS,Lajeado,PT,MARISA CECÍLIA WICKERT BASTOS,Médio,507,55,Feminino,Branca,Não,0.0589603442260728,2016
SP,Promissão,PT,JOSÉ APARECIDO GARGARO,Pequeno,507,59,Masculino,Branca,Sim,0.40015785319652725,2016
CE,Amontada,PT,ARILDO CESAR TEIXEIRA DE SOUSA,Pequeno,506,53,Masculino,Branca,Não,0.10905172413793103,2016
CE,Carnaubal,PT,REGINA TELMA ARAUJO DE ALCANTARA,Pequeno,506,50,Feminino,Negra,Não,0.5622222222222222,2016
MG,Governador Valadares,PT,PEDRO ZACARIAS DE MAGALHÃES FERREIRA,Grande,506,49,Masculino,Negra,Não,0.0729421940320023,2016
MG,Itabira,PT,NÁDIA SALES CHAVES,Médio,506,46,Feminino,Branca,Não,0.6301369863013698,2016
PA,Ananindeua,PT,RAFAEL ELIAS DE QUEIROZ FERREIRA,Grande,506,32,Masculino,Negra,Não,0.0920669577874818,2016
PI,Itainópolis,PT,JOÃO BATISTA DE OLIVEIRA,Pequeno,506,52,Masculino,Negra,Sim,0.5679012345679012,2016
PI,São João da Serra,PT,MARIANO ALVES CARDOSO,Pequeno,506,52,Masculino,Negra,Sim,0.8148148148148148,2016
RS,Jaguarão,PT,MIRIAM COELHO MARTINEZ VELAZQUES,Pequeno,506,45,Feminino,Branca,Sim,0.14679431389614156,2016
RS,Sapiranga,PT,AGUELINO DE JESUS SANTOS DA SILVA,Médio,506,55,Masculino,Branca,Não,0.058395845354875936,2016
SP,Americana,PT,JULIANA SOARES DO NASCIMENTO,Médio,506,29,Feminino,Branca,Não,0.0847571189279732,2016
BA,Maragogipe,PT,ALBERTO SOARES SANTOS,Pequeno,505,41,Masculino,Branca,Sim,0.2433734939759036,2016
CE,Acaraú,PT,JOSÉ NILTON VIEIRA,Médio,505,45,Masculino,Negra,Não,0.1087893149504524,2016
MG,Alfenas,PT,VAGNER TARCÍSIO DE MORAIS,Médio,505,54,Masculino,Branca,Não,0.19703472493172064,2016
SC,Lages,PT,DOMINGOS PEREIRA RODRIGUES,Médio,505,57,Masculino,Branca,Não,0.16655672823218998,2016
SC,Presidente Getúlio,PT,MARLENE WIEMES LOCH,Pequeno,505,50,Feminino,Branca,Sim,0.4706430568499534,2016
SP,Avaré,PT,BENEDICTO BRAZ FERREIRA,Médio,505,63,Masculino,Branca,Não,0.17553006604101495,2016
CE,Canindé,PT,JOSENILDO SILVA SOUSA,Médio,504,42,Masculino,Negra,Não,0.0738569753810082,2016
CE,Icó,PT,ALAN ROBSON RICARDO ALVES,Médio,504,30,Masculino,Negra,Não,0.2891566265060241,2016
PA,Ipixuna do Pará,PT,JANDSON MAGALHÃES CONCEIÇÃO,Médio,504,31,Masculino,Negra,Sim,0.20314389359129384,2016
PE,Águas Belas,PT,LUCIENE JOAQUIM,Pequeno,504,41,Feminino,Branca,Não,0.12089230031182538,2016
RS,Farroupilha,PT,JOSECARLA SIGNOR,Médio,504,36,Feminino,Branca,Não,0.1961089494163424,2016
BA,Paulo Afonso,PT,JOSE MATIAS NETO,Médio,503,49,Masculino,Branca,Não,0.10826517434352131,2016
AM,Manaus,PT,ELEUZES GUEDES DA SILVA,Grande,502,56,Masculino,Negra,Não,0.01748702407078413,2016
MG,Conselheiro Lafaiete,PT,ANTONIO SEVERINO DE REZENDE LOBO,Médio,502,62,Masculino,Branca,Não,0.08703190013869626,2016
MG,Poços de Caldas,PT,SHEILA PATRESI DOS SANTOS,Médio,502,40,Feminino,Branca,Não,0.08209321340964841,2016
RS,Casca,PT,SIRLEI RAPKIEVICZ,Pequeno,502,36,Feminino,Branca,Sim,0.4169435215946844,2016
RS,Dois Irmãos,PT,MARCIO GOLDSCHMIDT,Pequeno,502,30,Masculino,Branca,Não,0.10733376095787898,2016
RS,Santo Cristo,PT,LIA INES LENZ,Pequeno,502,45,Feminino,Branca,Sim,0.13626492942453855,2016
BA,Nova Fátima,PT,ORLANDO RIOS DE ALMEIDA,Pequeno,501,43,Masculino,Negra,Sim,0.7086280056577087,2016
BA,Serra do Ramalho,PT,GERVASIO DE ARAUJO SANTOS,Pequeno,501,57,Masculino,Negra,Sim,0.3528169014084507,2016
CE,Acaraú,PT,MARIA DE FATIMA GONZAGA ALVES DE CARVALHO,Médio,501,42,Feminino,Branca,Não,0.1079276174062904,2016
MG,Itamarandiba,PT,CIDERLEY NUNES CENA,Pequeno,501,44,Masculino,Negra,Sim,0.2561349693251534,2016
PA,Nova Esperança do Piriá,PT,MANOEL EDSON VASCONCELOS,Pequeno,501,38,Masculino,Negra,Sim,0.24912978617603182,2016
PE,Orocó,PT,LUIZ BERNARDINO ALVES,Pequeno,501,51,Masculino,Negra,Sim,0.3836140888208269,2016
PR,Francisco Beltrão,PT,MOACIR RODRIGUES DO PRADO,Médio,501,47,Masculino,Branca,Não,0.08766404199475065,2016
PR,Londrina,PT,EDGAR CAMPOS DE SOUZA,Grande,501,50,Masculino,Negra,Não,0.06973830734966592,2016
RS,Vacaria,PT,SELMARI ETELVINA SOUZA DA SILVA,Médio,501,47,Feminino,Negra,Sim,0.0963276293020573,2016
SP,Ibitinga,PT,OSIAS SOARES DE OLIVEIRA,Médio,501,49,Masculino,Branca,Não,1,2016
SP,Sertãozinho,PT,TIAGO DOS SANTOS LIRA,Médio,501,33,Masculino,Negra,Não,0.38717156105100464,2016
PA,Redenção,PT,LUCILEIDE DE SOUZA BEZERRA,Médio,500,46,Feminino,Negra,Não,0.31725888324873097,2016
PE,Cedro,PT,ALMIR RAIMUNDO DOS SANTOS,Pequeno,500,45,Masculino,Negra,Sim,1,2016
RJ,Rio de Janeiro,PT,NILDES SAMPAIO DA SILVA,Grande,500,59,Feminino,Negra,Não,0.004919758735031634,2016
RS,Palmeira das Missões,PT,VERGILIO MATIAS DA ROSA,Pequeno,500,48,Masculino,Branca,Sim,0.17135023989033585,2016
PI,Caracol,PT,RILDO LEAL DE SOUSA,Pequeno,499,42,Masculino,Negra,Sim,0.2828798185941043,2016
RJ,São João de Meriti,PT,LETICIA RIBEIRO DE OLIVEIRA,Grande,499,30,Feminino,Branca,Não,0.09807389937106918,2016
RS,Imbé,PT,VILMAR MARTINS MONTEIRO,Pequeno,499,49,Masculino,Branca,Sim,0.15325552825552827,2016
SP,Catanduva,PT,OSVALDO CRIVELARI,Médio,499,60,Masculino,Branca,Não,0.1337443044760118,2016
BA,Palmas de Monte Alto,PT,ADENUSIA DOS SANTOS ARAUJO,Pequeno,498,42,Feminino,Negra,Sim,0.2521518987341772,2016
MG,Poços de Caldas,PT,PAULO SERGIO NORBERTO,Médio,498,47,Masculino,Branca,Não,0.08143908421913328,2016
PB,Sumé,PT,DANIEL LELA ARAUJO,Pequeno,498,33,Masculino,Branca,Sim,1,2016
PR,Lapa,PT,NEIVA IONE CORREA DA SILVA,Pequeno,498,50,Feminino,Negra,Não,0.2200618647812638,2016
RJ,Rio de Janeiro,PT,RUTE SALES DOS SANTOS,Grande,498,47,Feminino,Negra,Não,0.004900079700091507,2016
RJ,Volta Redonda,PT,DOUGLAS JOSÉ DE LIMA PEREIRA,Grande,498,35,Masculino,Branca,Não,0.1003627569528416,2016
RN,Santa Cruz,PT,JOSE LUCICLAUDIO BEZERRA,Pequeno,498,39,Masculino,Branca,Não,0.5797438882421421,2016
RS,Lajeado,PT,ÉLIO JOSÉ LENHART,Médio,498,43,Masculino,Branca,Não,0.057913710896615886,2016
RS,Portão,PT,JOÃO PEDRO GASPAR DOS SANTOS,Pequeno,498,45,Masculino,Negra,Não,0.23098330241187384,2016
RS,Tuparendi,PT,BEATE SIRLEY PETRY,Pequeno,498,53,Feminino,Branca,Sim,0.47609942638623326,2016
SP,São José dos Campos,PT,IVANILDA MARTINS VENÂNCIO,Grande,498,57,Feminino,Negra,Não,0.016676154438602955,2016
CE,Jaguaruana,PT,PAULO ERCILIO DE CARVALHO,Pequeno,497,60,Masculino,Branca,Não,0.17114325068870523,2016
PA,Abaetetuba,PT,ALEX DA ROCHA RODRIGUES,Médio,497,31,Masculino,Negra,Não,0.08297161936560934,2016
RS,Esteio,PT,FELIX HONORIO DEDOVIEC,Médio,497,45,Masculino,Branca,Não,0.051042415528396834,2016
RS,São Luiz Gonzaga,PT,JOÃO IURI DE OLIVEIRA,Pequeno,497,21,Masculino,Branca,Não,0.14574780058651027,2016
SP,Campinas,PT,EDUARDO MARTINS ROSA,Grande,497,44,Masculino,Branca,Não,0.02432220808456494,2016
AL,São Luís do Quitunde,PT,JOAO PAULO DOS SANTOS NASCIMENTO,Pequeno,496,24,Masculino,Negra,Sim,0.8421052631578947,2016
CE,Jaguaruana,PT,JOSÉ BEZERRA DA SILVA FILHO,Pequeno,496,49,Masculino,Branca,Não,0.17079889807162535,2016
CE,Pacatuba,PT,FRANCISCO EDILENO MATOS,Médio,496,55,Masculino,Negra,Não,0.7447447447447447,2016
PA,Tomé-Açu,PT,JOSE NERES,Médio,496,41,Masculino,Negra,Não,0.13641364136413642,2016
PE,Lagoa dos Gatos,PT,TARCISIO OLIVEIRA MONTEIRO,Pequeno,496,51,Masculino,Branca,Sim,1,2016
PI,São Raimundo Nonato,PT,JEAN DE OLIVEIRA FERREIRA,Pequeno,496,43,Masculino,Negra,Sim,0.15413300186451212,2016
RS,Santa Maria,PT,MARINA MARIA DE AVILA CALLEGARO,Grande,496,35,Feminino,Branca,Não,0.022887730146278436,2016
BA,Água Fria,PT,DELCIO MENDES BARBOSA,Pequeno,495,77,Masculino,Negra,Sim,0.4439461883408072,2016
ES,Santa Maria de Jetibá,PT,ARLINDO LAGASS,Pequeno,495,63,Masculino,Branca,Não,0.9919839679358717,2016
GO,Niquelândia,PT,EDUARDO PEREIRA SALGADO,Pequeno,495,41,Masculino,Negra,Sim,0.5709342560553633,2016
PR,Ampére,PT,ADEMIR DOMINGOS DE OLIVEIRA,Pequeno,495,42,Masculino,Branca,Sim,0.8432708688245315,2016
PR,Cruz Machado,PT,EDSON LUIS BEUREN,Pequeno,495,39,Masculino,Branca,Sim,0.9235074626865671,2016
BA,Ubatã,PT,GABRIEL DE ASSUMPÇAO NASCIF,Pequeno,494,42,Masculino,Negra,Sim,0.6630872483221476,2016
CE,São Gonçalo do Amarante,PT,CARLOS PEREIRA DE SOUSA,Pequeno,494,39,Masculino,Negra,Não,0.3561643835616438,2016
MG,Manhuaçu,PT,MIRIA MARLENE LOYOLA PRATES,Médio,494,47,Feminino,Branca,Não,0.18215339233038347,2016
PE,Exu,PT,MIGUEL SEVERINO DE CARVALHO,Pequeno,494,48,Masculino,Branca,Não,0.2049792531120332,2016
PE,Orobó,PT,JOSE LIVIO DE AGUIAR,Pequeno,494,45,Masculino,Branca,Sim,0.8260869565217391,2016
MG,São Domingos do Prata,PT,CAIO MAGALHAES NUNES,Pequeno,493,41,Masculino,Branca,Sim,0.735820895522388,2016
BA,Anagé,PT,CLEBSON TEIXEIRA SANTOS,Pequeno,492,33,Masculino,Negra,Não,0.23574508864398658,2016
BA,Itamaraju,PT,OSVALDO SILVEIRA ROCHA,Médio,492,57,Masculino,Negra,Não,0.10728303532490188,2016
MA,Nina Rodrigues,PT,MARIA DOLORES FARIAS MENEZES,Pequeno,492,48,Feminino,Negra,Sim,1,2016
PE,Bezerros,PT,EUGÊNIO SEVERINO BARBOZA,Médio,492,52,Masculino,Branca,Não,0.9516441005802708,2016
RO,Alta Floresta D'Oeste,PT,REINALDO APARECIDO PARREIRA,Pequeno,492,38,Masculino,Negra,Sim,0.8738898756660746,2016
RS,Imbé,PT,VIRNA ALICE MARCIEL CRUZ,Pequeno,492,44,Feminino,Branca,Sim,0.1511056511056511,2016
BA,Serrinha,PT,HELENA BARRETO DE SOUZA,Médio,491,68,Feminino,Negra,Não,0.07574822585621721,2016
PA,Irituia,PT,MANOEL LUCILO CORDEIRO DA FONSECA,Pequeno,491,56,Masculino,Negra,Sim,0.29454109178164367,2016
PR,Arapongas,PT,MANOEL DOS SANTOS VIDAL,Médio,491,57,Masculino,Branca,Não,0.8350340136054422,2016
SP,Itaberá,PT,EVERALDO APARECIDO DE CARVALHO,Pequeno,491,41,Masculino,Branca,Sim,0.3982157339821573,2016
SP,Rio Claro,PT,KIZIE DE PAULA AGUIAR,Médio,491,35,Feminino,Negra,Não,0.13741953540442206,2016
BA,Mortugaba,PT,EDILEUSA DE CARVALHO SOUSA,Pequeno,490,42,Feminino,Negra,Sim,0.7324364723467862,2016
BA,Paratinga,PT,MARCELO RODRIGUES DOS SANTOS,Pequeno,490,43,Masculino,Negra,Sim,0.17253521126760563,2016
CE,Ibaretama,PT,ANTONIO LUCILIO SATURNINO,Pequeno,490,67,Masculino,Branca,Sim,1,2016
CE,Moraújo,PT,FRANCISCO VANDIVAN DE SAMPAIO,Pequeno,490,47,Masculino,Branca,Sim,1,2016
MG,Cataguases,PT,ANDERSON CABRAL DE OLIVEIRA,Médio,490,36,Masculino,Negra,Não,0.21691013722886232,2016
MG,Prata,PT,GIL SANTOS SILVA,Pequeno,490,34,Masculino,Branca,Sim,0.5030800821355236,2016
PA,Vigia,PT,EVALDO ALBUQUERQUE DA SILVA,Médio,490,44,Masculino,Negra,Sim,0.38735177865612647,2016
RS,Sapiranga,PT,EDEMAR RODRIGUES CEZAR,Médio,490,44,Masculino,Branca,Não,0.05654933641084824,2016
BA,Ituberá,PT,RONALDO DE SOUZA TEIXEIRA,Pequeno,489,67,Masculino,Branca,Sim,0.8810810810810811,2016
MG,Conselheiro Lafaiete,PT,MANOEL VESPUCIO DA COSTA VASCONCELOS,Médio,489,61,Masculino,Branca,Não,0.08477808599167823,2016
PI,Oeiras,PT,FORTUNATA DA SILVA FONTES,Pequeno,489,60,Feminino,Branca,Não,0.09799599198396794,2016
PI,São Raimundo Nonato,PT,ANA MARIA PALMEIRA DIAS,Pequeno,489,56,Feminino,Branca,Não,0.15195773772529522,2016
RS,Horizontina,PT,ANA DENISE GORGEN STRAPASSON,Pequeno,489,45,Feminino,Branca,Sim,0.4478021978021978,2016
SC,Dionísio Cerqueira,PT,IVOLNEI JAIR TENROLLER,Pequeno,489,28,Masculino,Branca,Sim,0.18287210172026927,2016
SP,Guaíra,PT,MARIA ADRIANA BARBOSA DE OLIVEIRA GOMES,Pequeno,489,45,Feminino,Branca,Sim,0.5224358974358975,2016
CE,Porteiras,PT,FRANCISCO VANILSON SOUZA EVANGELISTA,Pequeno,488,40,Masculino,Negra,Sim,0.5907990314769975,2016
GO,Goiânia,PT,ALANMAIM ROBSON DE ORIAS,Grande,488,38,Masculino,Negra,Não,0.022632408867452,2016
RS,Rio Grande,PT,ROGÉRIO DA CONCEIÇÃO MORAES,Médio,488,37,Masculino,Branca,Não,0.026219643240919837,2016
SP,Araraquara,PT,SILVANI DA SILVA,Médio,488,39,Feminino,Negra,Não,0.04083682008368201,2016
AP,Macapá,PT,MARCELO DA SILVA,Grande,487,48,Masculino,Negra,Não,0.11053109396277803,2016
BA,Planalto,PT,JEOVAN OLIVEIRA DE SANTANA,Pequeno,487,51,Masculino,Negra,Não,0.17632150615496017,2016
BA,Poções,PT,LAUDELINO DA COSTA PALMEIRA,Pequeno,487,45,Masculino,Branca,Sim,0.23942969518190757,2016
CE,Crato,PT,MARIA TEREZA ALENCAR,Médio,487,50,Feminino,Negra,Não,0.0890473578350704,2016
PA,Jacundá,PT,AILTON LIMA SANTOS,Médio,487,35,Masculino,Branca,Não,0.13516514016097697,2016
PB,Arara,PT,EDNALDO FERNANDES DE ALMEIDA,Pequeno,487,47,Masculino,Branca,Sim,1,2016
RS,Caxias do Sul,PT,VALDIR FERNANDES WALTER,Grande,487,50,Masculino,Branca,Não,0.03184047074207257,2016
RS,Novo Hamburgo,PT,CARLOS GUTBIER,Médio,487,49,Masculino,Branca,Não,0.03841602902895007,2016
SC,Lebon Régis,PT,CLOVIS SCHREGELE,Pequeno,487,31,Masculino,Branca,Sim,0.7693522906793049,2016
AL,Ibateguara,PT,SANDRO DE OLIVEIRA VELOSO,Pequeno,486,49,Masculino,Branca,Sim,0.997946611909651,2016
RJ,Itaguaí,PT,NEI ROBINSON CABRAL,Médio,486,44,Masculino,Negra,Não,0.49390243902439024,2016
AL,Maceió,PT,JOSELITO DA SILVA,Grande,485,45,Masculino,Negra,Não,0.04648710821431994,2016
BA,Nova Soure,PT,JOSÉ CARLOS DIAS DE SOUSA,Pequeno,485,37,Masculino,Branca,Não,0.3479196556671449,2016
CE,Quixelô,PT,RAIMUNDO FERREIRA DE ARAUJO,Pequeno,485,66,Masculino,Branca,Sim,0.2656078860898138,2016
PR,Ponta Grossa,PT,ANDREA ROSANE DE SOUZA,Grande,485,39,Feminino,Branca,Não,0.12790084388185655,2016
SC,Otacílio Costa,PT,ISRAEL ALFREDO DE ANHAYA,Pequeno,485,47,Masculino,Branca,Sim,0.3965658217497956,2016
MA,Lima Campos,PT,VALDEREZ COSTA DE SALES,Pequeno,484,37,Masculino,Negra,Sim,0.8689407540394973,2016
MG,Ponte Nova,PT,HERMANO LUIS DOS SANTOS,Médio,484,41,Masculino,Negra,Sim,0.2328042328042328,2016
PA,Brasil Novo,PT,EITOR ZANELATO,Pequeno,484,36,Masculino,Branca,Sim,0.26218851570964247,2016
RJ,Campos dos Goytacazes,PT,ALEXIS WALLACE SARDINHA,Grande,484,31,Masculino,Negra,Não,0.13077546609024587,2016
RS,Marau,PT,MATHEUS FERNANDES DA SILVA,Pequeno,484,26,Masculino,Branca,Não,0.3708812260536398,2016
SC,Abelardo Luz,PT,TIAGO SEFANI KOSINSKI,Pequeno,484,30,Masculino,Branca,Sim,0.2954822954822955,2016
TO,Gurupi,PT,MERQUIDES DA SILVA MATOS,Médio,484,51,Masculino,Negra,Não,0.3317340644276902,2016
BA,Glória,PT,VALERIO JOSE DE SOUZA,Pequeno,483,36,Masculino,Negra,Sim,0.7274096385542169,2016
CE,Tarrafas,PT,VALDECI FERREIRA LEU,Pequeno,483,65,Masculino,Branca,Sim,0.4107142857142857,2016
PB,Itaporanga,PT,JUCIVAN DE ARAUJO,Pequeno,483,46,Masculino,Branca,Sim,0.9979338842975206,2016
RS,Erechim,PT,TEREZINHA HELENA REZZADORI MAGAIESKI,Médio,483,51,Feminino,Branca,Não,0.05968858131487889,2016
SC,Quilombo,PT,RENÍ PANSERA,Pequeno,483,49,Masculino,Branca,Sim,0.39622641509433965,2016
MG,Andradas,PT,CLOVIS AUGUSTO DE CARVALHO,Pequeno,482,40,Masculino,Branca,Não,0.2014208106978688,2016
PA,Oeiras do Pará,PT,EZEQUIEL OLIVEIRA DE JESUS,Pequeno,482,31,Masculino,Branca,Sim,0.27093872962338394,2016
PI,Altos,PT,CLAUDIA STEFÂNIA MELO DE OLIVEIRA,Pequeno,482,49,Feminino,Branca,Não,0.16853146853146853,2016
SE,Salgado,PT,JOSÉ AÉCIO SANTOS DE JESUS,Pequeno,482,42,Masculino,Negra,Não,1,2016
SP,Amparo,PT,TOBIAS EXPEDITO GASPARINI,Médio,482,27,Masculino,Branca,Não,0.2116820377689943,2016
MG,Ubá,PT,JOSE ALVES GERMANO,Médio,481,48,Masculino,Branca,Não,0.1077991931869117,2016
PR,Cianorte,PT,NADIR LEANDRO DE SOUZA,Médio,481,49,Feminino,Negra,Não,0.4625,2016
RS,Canoas,PT,CINARA SOUZA DA COSTA,Grande,481,48,Feminino,Branca,Não,0.02061988253954645,2016
SP,Andradina,PT,MARCIO MAKOTO IZUMI,Médio,481,38,Masculino,Branca,Não,0.31376386170906717,2016
SP,São Caetano do Sul,PT,VERA LUCIA SEVERIANO,Médio,481,56,Feminino,Branca,Não,0.6950867052023122,2016
BA,Wenceslau Guimarães,PT,ALVARO SOUZA DA SILVA,Pequeno,480,34,Masculino,Negra,Sim,0.9248554913294798,2016
RJ,Belford Roxo,PT,JOAQUIM JOSE PELLEGRINI,Grande,480,53,Masculino,Branca,Não,0.1428146385004463,2016
RS,São Lourenço do Sul,PT,DANIELA SILVEIRA LESSA,Pequeno,480,43,Feminino,Branca,Não,0.05668398677373642,2016
SE,São Cristóvão,PT,JOÃO SOBRAL GARCEZ SOBRINHO NETO,Médio,480,42,Masculino,Branca,Não,0.34934497816593885,2016
BA,Aporá,PT,FREDE DANTAS DE CARVALHO,Pequeno,479,35,Masculino,Branca,Sim,0.4366453965360073,2016
BA,Paratinga,PT,JOSÉ DA COSTA BASTOS,Pequeno,479,44,Masculino,Negra,Não,0.1686619718309859,2016
PA,Marabá,PT,MANOEL SEVERINO CAVALCANTE,Médio,479,61,Masculino,Negra,Não,0.096533655783958075,2016
RS,Rodeio Bonito,PT,JULIANO MARCOS MANFRO,Pequeno,479,39,Masculino,Branca,Sim,0.5499425947187141,2016
SP,São José dos Campos,PT,GENIVAL JOSÉ OLIVEIRA,Grande,479,57,Masculino,Negra,Não,0.01603991561464019,2016
CE,Irauçuba,PT,FRANCISCO EURIAN NEGREIROS GOMES,Pequeno,478,33,Masculino,Negra,Sim,0.38486312399355876,2016
MG,Araguari,PT,HERLANDES FRANCISCO MEDEIROS,Médio,478,59,Masculino,Branca,Não,0.2314769975786925,2016
PA,Floresta do Araguaia,PT,RENATO PEREIRA DE ALENCAR,Pequeno,478,46,Masculino,Branca,Sim,0.2852028639618138,2016
PE,Recife,PT,PEDRO CAVALCANTE FILHO,Grande,478,68,Masculino,Negra,Não,0.012310703615947254,2016
BA,Candiba,PT,GILSON ALVES CARDOSO,Pequeno,477,40,Masculino,Negra,Sim,1,2016
BA,Ipiaú,PT,ORLANDO DOS SANTOS RIBEIRO,Pequeno,477,40,Masculino,Negra,Sim,0.42857142857142855,2016
ES,Cachoeiro de Itapemirim,PT,MARCOS WILSON BAENSE,Médio,477,39,Masculino,Negra,Não,0.12645811240721103,2016
MA,Fortuna,PT,GILDENOR GOMES DE SOUSA,Pequeno,477,43,Masculino,Negra,Sim,0.42362344582593253,2016
MA,Vitória do Mearim,PT,ANTONIA DE FATIMA CHAVES AMURIM,Pequeno,477,40,Feminino,Negra,Não,0.2750865051903114,2016
MG,Espinosa,PT,VALDIVINO FERREIRA DA SILVA,Pequeno,477,52,Masculino,Branca,Não,0.19613486842105263,2016
MT,Campo Verde,PT,GESSY MATEUS VENTURA,Pequeno,477,57,Masculino,Negra,Sim,0.4210061782877317,2016
PA,Juruti,PT,TEOFILO GOMES CANTO,Médio,477,56,Masculino,Negra,Não,0.10229466009007077,2016
PB,Patos,PT,VERIALÚCIA DIAS DE LACERDA,Médio,477,56,Feminino,Branca,Não,0.21078214759169245,2016
PE,Escada,PT,ORLANDO FRANCISCO DE MELO,Médio,477,56,Masculino,Branca,Não,0.6007556675062973,2016
PE,Jaqueira,PT,MARIA LUCIA SILVA FIGUEIRA,Pequeno,477,57,Feminino,Negra,Sim,0.3570359281437126,2016
BA,Ibiassucê,PT,NILTON ANTONIO DOS SANTOS,Pequeno,476,55,Masculino,Negra,Sim,0.6263157894736842,2016
CE,Crato,PT,CLAUDIANO CARNEIRO DE MOURA,Médio,476,23,Masculino,Branca,Não,0.08703602121045895,2016
CE,São Luís do Curu,PT,RICARDO ABREU BARROSO JÚNIOR,Pequeno,476,27,Masculino,Negra,Sim,1,2016
PA,Augusto Corrêa,PT,MARCELO FERREIRA DE SOUZA,Pequeno,476,29,Masculino,Negra,Não,0.25481798715203424,2016
PR,Capanema,PT,SERGIO ULLRICH,Pequeno,476,50,Masculino,Branca,Sim,0.36087945413191813,2016
RS,Santo Cristo,PT,VILSON JOSÉ FEIDEN,Pequeno,476,52,Masculino,Branca,Sim,0.12920738327904452,2016
CE,Acaraú,PT,JOSÉ ARTEIRO ALVES DOS SANTOS,Médio,475,50,Masculino,Negra,Não,0.1023265833692374,2016
MG,Monte Carmelo,PT,JUSCELINO ROSELINO DE OLIVEIRA,Pequeno,475,41,Masculino,Negra,Não,0.434981684981685,2016
SP,São Bernardo do Campo,PT,HILDA FERREIRA BENTO,Grande,475,65,Feminino,Negra,Não,0.011221356012284432,2016
SP,São José dos Campos,PT,VANGIVALDO DA SILVA ALVES,Grande,475,43,Masculino,Negra,Não,0.01590597059906908,2016
CE,Senador Pompeu,PT,SOCORRO MARCOS FERREIRA DE ALMEIDA,Pequeno,474,45,Masculino,Negra,Não,0.132847533632287,2016
MG,Poço Fundo,PT,MARCIO JOSÉ DE LIMA,Pequeno,474,37,Masculino,Branca,Sim,0.1414503133393017,2016
PR,Alto Paraná,PT,EVERTON RONCAGLIO,Pequeno,474,37,Masculino,Branca,Sim,0.8449197860962567,2016
SC,Xanxerê,PT,ROSEMIR PELISSARI KOFF,Médio,474,32,Masculino,Branca,Não,0.10002110149820637,2016
SP,Assis,PT,JOSE LUIZ GARCIA,Médio,474,56,Masculino,Branca,Não,0.23155837811431362,2016
SP,Campo Limpo Paulista,PT,JOAQUIM CESAR DA SILVA,Médio,474,60,Masculino,Negra,Não,0.609254498714653,2016
SP,Guarulhos,PT,ANTONIO DO VALE,Grande,474,43,Masculino,Negra,Não,0.005522995001339967,2016
MG,Buritis,PT,CAMILA SILVA DE ALMEIDA,Pequeno,473,27,Feminino,Negra,Sim,0.7367601246105919,2016
MG,Conselheiro Lafaiete,PT,JOSE MILAGRES NOGUEIRA,Médio,473,45,Masculino,Branca,Não,0.08200416088765604,2016
PA,Marabá,PT,EVA DE ARAUJO ABREU,Médio,473,50,Feminino,Negra,Não,0.09532446594115276,2016
PR,Palotina,PT,GILSON PEREIRA DA PAIXÃO,Pequeno,473,34,Masculino,Negra,Não,0.3784,2016
PR,Sarandi,PT,ADAUTO DA SILVA,Médio,473,47,Masculino,Branca,Não,0.14925844114862732,2016
SC,Indaial,PT,AURORA ANTUNES COELHO,Médio,473,51,Feminino,Branca,Sim,0.14460409660654233,2016
